Id,User,Created,Tweet,Description,Location
1338453485084434434,ESCalationOffic,2020-12-14 11:59:12,"'Where did you get that nice sound card?'

- At the bus stop. https://t.co/HSgsugMA1V","Making videos and remaking maps. 
Bier und Schnitzel.",Germany
1338453485084319745,_juanjo_m,2020-12-14 11:59:12,"RT @BBCNews: The NHS is carrying out the biggest mass vaccination campaign in its history with a jab that protects against Covid-19

But ho…","Gentleman, dreamer, reinventing my self.... unemployed by now so if you want to help me  use this link as associate for Amazon     https://t.co/CFzTqFSTgP",Some where beyond the city
1338453485080080384,Carlyoroo,2020-12-14 11:59:12,@michhaquino flirt?,Isaiah 41:10 || IG: @carlyoroo,
1338453485076041728,GHofmar,2020-12-14 11:59:12,RT @OnThisDayShe: #OTD in 1918—in the first UK election open to women—suffrage campaigner &amp; author Eunice Murray was the only Scottish woma…,,"New York, USA"
1338453485076013057,MrAndyClarke,2020-12-14 11:59:12,@tommy4646 @mattmacklin @ssearena @SkySportsBoxing No it's definitely not that. I score it how I score it and peopl… https://t.co/CKlLOY6qmF,"Andy Clarke - Boxing commentator & analyst for Sky & talkSPORT, @boxing_futures ambassador, co-host of Macklin's Take podcast, link below","Forest Gate, London"
1338453485071855618,omiihinas,2020-12-14 11:59:12,"RT @lovingennoshita: if you ship kyouhaba and tsukkiyama (or i don't know, platonically too) i think we should be aware that yahaba and yam…","name's j • i write/draw • mostly HQ, TGCF, DAIYA NO ACE, GENSHIN IMPACT",she/her • spoilers
1338453485071712258,01KUROOYA,2020-12-14 11:59:12,Wth youtube down??,"生 - 🔞 sambat bermanfaat ft rungsing 
  









   Alumni Karasuno🏐 she/her.",Shiganshina.
1338453485071699968,Mohamme63160171,2020-12-14 11:59:12,"@UnitedStandMUFC YouTube is down in India!!
How can I watch??😩😩",,"Surat, India"
1338453485071659009,NEK0MWA,2020-12-14 11:59:12,"pretty username,,, but the acc is suspended sigh https://t.co/EcilzjtL6j",#MEGUMI: this user simps for black haired 2d men || married to @k4nn0nzaka o(｀ω´ )o,she/her
1338453485059268608,waluigibott,2020-12-14 11:59:12,"Aw, Wario! *coughs* Ugh, you're killing me! https://t.co/DerHm2F4hT",posting waluigi quotes with the same picture every 10 minutes,
1338453485059235842,GahsYQX,2020-12-14 11:59:12,At Christmas Santa used a helicopter to visit the airport town of Gander in the 50s &amp; early 60s. Seen here landing… https://t.co/8hclfvU4Xc,Gander Airport Historical Society was formed to preserve the history of Gander Airport and it's  contribution to the aviation world.,"Gander, Newfoundland and Labrador"
1338453485050740737,RonakRdj,2020-12-14 11:59:12,"RT @ilovestitchh: seriously @YouTube?
again?
#YouTubeDOWN https://t.co/2249uuOcfM",,
1338453485050687488,imkeun,2020-12-14 11:59:12,"RT @jahphile: Another ayuda 🤧

#StarFMBestof2020 P-Pop Group of The Year - SB19 @StarFMBaguio

@SB19Official https://t.co/TLIKyCQsZS",@SB19Official,@keun16308352
1338453485046669312,srb1889,2020-12-14 11:59:12,"@JChambersSN @paddypower - Made 2/5 against Ajax
- Made 2/3 against City",18 Sufc⚔️,
1338453485042319361,itsbbriri,2020-12-14 11:59:12,"RT @gamingcreditsph: =͟͟͞͞˳˚॰°ₒ৹๐ 𝙬𝙚𝙡𝙘𝙤𝙢𝙚 𝙩𝙤 𝙜𝙖𝙢𝙞𝙣𝙜 𝙘𝙧𝙚𝙙𝙞𝙩𝙨 𝙥𝙝 💎

✨ selling discounted gaming credits such as ml dias and more
✨500+ vouche…","✨my back up account @khypremiums.
gcash: 09099991557 https://t.co/NT6mSHK4IQ #kaetynwins ~",
1338453485034098690,simply_tsitsi,2020-12-14 11:59:12,Invite me to bring your own bottle functions please. I have a whole case of Kumusha wines including The Flame Lilly 💁🏽‍♀️,Industrial Engineer trying to live a SOFT LIFE 🕯,SOFT LIFE  lite
1338453485034070019,Akhtar3728,2020-12-14 11:59:12,"RT @FarmanKhanVlogs: @Sabakha4576 @Jzba_e_Pakistan Very true

#لاہوریو_تسی_گریٹ_ہو","Open defender of @ImranKhanPti Official Account,, my teams are @ThePakWarriors @TeamPKGuardian @TMF__Rocks_ @Jzba_e_Pakistan Head trainor at @ThePakWarriors",تساں پچھ کہ امب لینے 😂
1338453485029740544,enhypenxzone,2020-12-14 11:59:12,"RT @luvkimsunwoo: engenes hear me out‼️

it's better if we uninstall and install the app then use another acc‼️

downloading clone app and…",🙋🏻‍♀️annyeong welcome to my lil tl!! srry for typo/s and wrong grammar~ || for #ENHYPEN only ||,🇵🇭
1338453485025636353,Valerie43300246,2020-12-14 11:59:12,RT @Jack_Septic_Eye: Today we did something INCREDIBLE. $1.4 million raised on our stream AND $4 million raised globally through everyone's…,,
1338453485021523969,AmitxRoy,2020-12-14 11:59:12,use to be excited to champions league draws not any more 😔,just surviving,LDN/DEL
1338453485021519874,fan_banter,2020-12-14 11:59:12,"Europa League Last 32 draw live 👉 https://t.co/qjPg4iH8Gn

#arsenal #afc #gunners #avfc #bhafc #cfc #chelseafc… https://t.co/zFILs0zBMZ","Fan reaction to football news, videos, funnies and more from the Premier League, EFL and Non League Football Fan Banter

Over 1,000,000 Monthly Users",United Kingdom
1338453485021507584,AchukaTimothy00,2020-12-14 11:59:12,"RT @PraiseAkello: Gen @mkainerugaba and other UPDF soldiers in Northern Uganda. UPDF defeated Kony and he will never return to Uganda.

#se…",My passion is about transforming trash and organic materials into art. My aim is to elevate consciousness about our waste consumption through immersive instaltn,"Arua, Uganda"
1338453485008744458,jonroniger,2020-12-14 11:59:12,The quarantine Sessions every night at 7pm live from New Orleans. #jonroniger #thegoodfornothinband… https://t.co/dLhG7z77DV,Singer/Songwriter from the twisted side. Actor/performer and fitness enthusiast. Saints fan and devoted husband and father!,"New Orleans, LA"
1338453485000519689,dastidly,2020-12-14 11:59:12,"@Guedella @acgrayling You seem to be missing a couple of things, any form of intelligence &amp; an FBPE tag to warn eve… https://t.co/QoMy9ZPa8C","Drat, drat and double drat....",
1338453484992143360,saidathepenguin,2020-12-14 11:59:12,@Rude_Astrology @defendthelies and @Aprelushka can only prove that,любезный из бездны,"Центр, Ад"
1338453484987965443,akua_hp,2020-12-14 11:59:12,The one day I need YouTube it decides to be down 😒,Burner: @nocomposureak,♥️
1338453484979572738,Shakoraamyrea,2020-12-14 11:59:12,Can’t wait to get in my bed,#Z4L ❤️💙,
1338453484975190017,seanriley2566,2020-12-14 11:59:12,RT @RDNS_TAI: Let them eat Lobster! How very Australia 2020. A member of the government that is determined to cut unemployment benefits dur…,New to twitter....what's it all about?,"Sydney, Australia"
1338453484966825989,kjtmuna,2020-12-14 11:59:12,"RT @kiiingsleyy: To anybody I hurt this year,I just want to say... you deserved it. Stop playing with me",,
1338453484950183942,Guinevere1Slave,2020-12-14 11:59:12,"RT @beilude: uh oh, it looks like @YouTube has rejected humanity. #YouTube #YouTubeDOWN https://t.co/9cXV4Gknu0",Slave Gone Wild 🌸210-577-5090 🌸 https://t.co/lbmZ7l2WW4 🌸 @SlaveGuinevere 🌸P411: #P83671,"San Antonio, TX"
1338453484950056962,Thala__FC,2020-12-14 11:59:12,RT @ThalaFC_: #Valimai Background Score 😍🔥,Offical Twitter account handle by @thala__FC  |All News About #ThalaAjith |Upcoming movie #Valimai | Live and Let Live| Follow and Support  #என்றும்தலஅஜித்,
1338453484945862658,medusa2themax,2020-12-14 11:59:12,Review: SHADOW OF A DEAD GOD by Patrick Samphire https://t.co/L9hb279N63 via @wordpressdotcom,"Books, movies, tv, all the fun stuff that I can ignore the kids for. Fantasy is my fave, but I will read just about anything. Insta -maxines_book_obsession",Perth (WA)
1338453484937601024,thisisapril00,2020-12-14 11:59:12,"RT @sweatheartmoony: It takes two flint stones to be together in time and space to create some meaningful sparks
~if you know what I mean",Not ready to make nice. https://t.co/fUUxKPzv3E,Southeast US🇺🇸
1338453484937519104,JeanLee18,2020-12-14 11:59:12,"RT @AlzAuthors: Sometimes hearing someone else's story can get you through your own. https://t.co/iYrTydZySG
#alzheimers#dementia https://t…","Author of  Alzheimer's Daughter, memoir, loss of both parents. 
Cofounder https://t.co/XLNhrBIwvd. 
https://t.co/y5ybhkSgKA 
Huff Post Blogger, 
Amazon Associate.",
1338453484929044482,6wBDWOx931WAvt4,2020-12-14 11:59:12,"7461BB5C :Battle ID
I need backup!
Lvl 120 Shiva
https://t.co/l4mmAz8PLb",,
1338453484929044481,syahbwz,2020-12-14 11:59:12,@syaza_hamid_ Did it eventually leave you alone? Scary shit 😫,"bukan hamba feudal. nonbreeding adult. clear skin 2020, pls? amen.",Malaysia 🇲🇾
1338453484924973056,angelicyoongz,2020-12-14 11:59:12,@Devilishvmin get rid of the capital d,slytherin|19.06.01|fan account|read carrd|,"Liverpool, England"
1338453484920659970,raigyk_s01596,2020-12-14 11:59:12,RT @raon_leee: THE BEST PRESENT OF THIS YEAR!🎉 It's all thanks to you who support me and love me! I don't even know how to express my grati…,"❣@raon_leee❣ / 이영싫, 요루시카 / 4년차 라둥이 🥰💖 / 뼈인프피녀 / 안경라온존버",라온특별시 라온구 라온동🔆
1338453484920655872,athincem_,2020-12-14 11:59:12,"RT @nrrsaraa: to my favourite person , please be my last one . that's all",kolepakjap nak kurus dah la ni,
1338453484912451586,DoodleNessa,2020-12-14 11:59:12,@Romik7030 For sure!!,"2 crazy Doodles always up to no good. Follow us for your daily dose of Doodle shenanigans. #WhatsInMeMouth ?
Sometimes our tweets get us in trouble. #Sarcasm","Ontario, Canada"
1338453484912308224,Chaitanya9342,2020-12-14 11:59:12,@SaiNaidu_ Sss Annna,"@pawankalyan addict and @actor Vijay 🤙🏼🤙🏼🤙🏼  
fan of @imkohli 💥💥🔥🔥💪💪💪",
1338453484904046592,lolatufine,2020-12-14 11:59:12,Christmas is next Friday but it doesn’t feel like it lol,🇫🇷| Connoisseur of Swallow| Omo Iya Alamala,LalaLand
1338453484899852290,DavidTitiloye,2020-12-14 11:59:12,RT @FoluOyefeso: You can’t just come here and circle things we can’t see.,Gregarious yet serious || I know so much but I speak less || I'm not anonymous but I prefer not being identified || Politics || Entertainment || Lifestyle,"Lagos, Nigeria"
1338453484899688449,bebesushi,2020-12-14 11:59:12,@ruangbaper Noted,,
1338453484895694850,artyny59,2020-12-14 11:59:12,"RT @SSBazinet: 💕💫 HOLIDAY HICCUPS💫 💕
https://t.co/QGtEz3SqVI  

“Love. Hope. Promises. And a little magic.”

“Holiday Hassles Turned Into H…",Check out my newest books and more at Facebook  (Arthur Butt The Fantasy SyFi Author). Published by @CleanReads_ and @SummerSolstice6,"Milton, Fl."
1338453484891492353,Oyinmade1,2020-12-14 11:59:12,@Tbillion40 Toothpicks,God's Own/A Mom to a cute Son/Baby mama/Tailor both Male and Female/A Redeemer Choir (RCCG),
1338453484891344897,Honeytania20,2020-12-14 11:59:12,"@quabathoolane Same here, doesn't load anything.",A bio is overrated 😎,
1338453484891324418,bon_x2,2020-12-14 11:59:12,RT @dodo: Dog does the sweetest thing for his cat brother when he gets tired from their hike 💕 https://t.co/i1hqetG04m,2016년 kt,2016년 여름
1338453484887285768,SealandFlynn,2020-12-14 11:59:12,Find out how Kate Smyth and her team brought the Fenwick quality of service to their online proposition with Salesf… https://t.co/axSl4zsPUF,Cloud Surfing .People Studying. Football Loving -Public Speaker- #Number Cruncher# -Strategic Thinker- *USC MBA* Lover of Jesus *Current Salesforce AE*,"Newport Beach, CA"
1338453484887187457,skawnvg,2020-12-14 11:59:12,@unhxppyperson cute af,"lowkey vibes & bw —————————————— only live once, but if do it right, once is enough",somewhere | 1.8cmm
1338453484887179265,H0BAKK,2020-12-14 11:59:12,what happened to youtube,,이해찬
1338453484878897152,rimbaud31,2020-12-14 11:59:12,"@StevieB74265007 @B4zzaholica Everybody knows what’s wrong with him , he wanted to play in France , but a transfer fee could’nt be agreed.","The Rangers & The Union , Robert Allen Zimmerman  , Sir Winston Churchill","Scotland , United Kingdom"
1338453484874698752,jamesga21122477,2020-12-14 11:59:12,"RT @DWomensleague: Full Time result in our first game after the restart is a 3-1 win against @BohemianWNL well done girls, great result.
@E…",Every  day is a school day !!! so don’t put off till tomorrow what u can learn today,
1338453484870373376,Novel_Blondes,2020-12-14 11:59:12,Excited to share the latest addition to my #etsy shop: Pair of Beautiful Ornate Silverplate Candlesticks from WB Ma… https://t.co/Gq8p7P0st9,,"Florida, USA"
1338453484866318337,akasaka_sad,2020-12-14 11:59:12,mullet he/they aesthetics he aint slick,zlutz marketing team and part time funny sexy relatable enby twink @familiarfruit || #blacklivesmatter,they/he
1338453484866207744,itsskryt,2020-12-14 11:59:12,@sonic_Chanfn @sa1tyyy Bruh bread uses the side button on his mouse to edit,"🇮🇳 18 | 800 dpi 15% 
https://t.co/2GNJGUMu35",CODE SKR #ad
1338453484866138112,kiyobiyo,2020-12-14 11:59:12,pls Im not even as dedicated as others in writing😭😭but thank u anyway I appreciate it a lot bb🥺❣️❣️ https://t.co/0Uu9mka9dU,a proud yahom fanartist✨,"she/her, 21"
1338453484861976580,xirinoey,2020-12-14 11:59:12,"RT @_zrebrum_: STATUS DOESN'T MATTER, TOGETHER WE ARE HAPPIER สถานะไม่สำคัญ
online &gt; https://t.co/NqNn0p7B7x
Shop &gt; https://t.co/KerlAfLHiQ…",โลกจะแตกได้ยัง,นักติ่งอิสระ
1338453484861976576,kimninininii,2020-12-14 11:59:12,"RT @stcIou: 🐻Though she’s a mom, she can't be strong all the time and can't help but express herself. I think what she says depends on how…",kai things ♪ʕ•ᴥ•ʔ♪ #카이 🐻ᴸ¹⁴⁸⁵ @weareoneEXO,"Seoul, Republic of Korea"
1338453484857856000,PdePaniti,2020-12-14 11:59:12,SE HA CAIDO GOOGLE????????,Hola,"Burgos, España"
1338453484853547008,ElkieNyanya,2020-12-14 11:59:12,RT @godislaIisa: do you know what makes me happy? Lisa finally feels confident enough to show her forehead. she's experiencing and we shoul…,🐭,
1338453484849467392,EllaCraigWrites,2020-12-14 11:59:12,"RT @EventOfMyDeath: #InTheEventOfMyDeath is a #shortfilm about deep #friendship, loss, and finding hope while grieving. #Laughing through t…","#Writer & #Blogger. Loves dark chocolate & curry. Crochets badly, but plays a mean game of cribbage. Moved from GB🇬🇧 to BG🇧🇬 to raise chickens 🚫No DMs🚫",Bulgaria
1338453484849381378,wannieees,2020-12-14 11:59:12,@winterwinterwi yes i kno my tweets are bangers thank u &lt;3,i’m in the top 0.5% of red velvet’s listeners for 2020 | she/her,☆
1338453484845346818,call_mi_Richard,2020-12-14 11:59:12,@chidinmaekile #Morien. To get my self the tools for my catering work or I get my clippers for the barber shop....,All The Way Up || Dj Cuppy Fan || Follow Back || Comedian || Actor ||,"Ilorin, Nigeria"
1338453484840996864,loeysbh,2020-12-14 11:59:12,@soloeyists THANK YOU 😏😲🥰 syue ur dn is scary but also v motivating,🥡 𝘢𝘳𝘪𝘦⠀𓂃ᥫ᭡⠀#찬백,
1338453484836810752,JeremyDSouza3,2020-12-14 11:59:12,"@healthinomics Here's an article on showing customers that you care. Hope it helps!
https://t.co/iTNi6Kr5Uu","I write on customer experience, marketing & AI at
@getengati |

Author of 'The Evolution of Customer Experience' |

Interviewing tech, marketing & CX experts","Mumbai, India"
1338453484836773888,Gooldaro,2020-12-14 11:59:12,"@Haunt__R yeah, i had to reupload it because i posted music i thought was royalty free, so heres the new one!

https://t.co/7P4nZmqMfS",I am just your average orc who is doing his best. 24 years old. Him / He. Both on WrA and MG. profile pic by @VaardArt and header @Valarynn .,Seattle WA
1338453484828581892,Acdoulatos,2020-12-14 11:59:12,"Dear Mr @SatoshiFlipper we miss you. Come back soon, hope family is doing well.","Carpe Diem. Cryptocurrency Investor, trader and miner. Buy and trade on Binance  https://t.co/91keYtbyTG",United Kingdom
1338453484828581888,b_julez86,2020-12-14 11:59:12,Morning,"Changing my perspective, so I can change my life 1 day at a time!!!",Nola born/ On your mind 
1338453484824383489,damienbenicour1,2020-12-14 11:59:12,RT @povcars_: Seat Cupra R ST 🇪🇸 https://t.co/K0aVf6IkU2,👻snap: bnc_damien | insta:bnc_dams |comment ça va la milf🙃,
1338453484824215556,winspf,2020-12-14 11:59:12,@b1b2vcmtw hELP SGSHDKFK i just noticed ur dn 😭,bright over win,he / him
1338453484820054017,chuulipcore,2020-12-14 11:59:12,"RT @orrery_nim: Ykicky Studio - Idol League Final Match, Golden Child vs LOONA (ft. @loonatheworld #LOONA Hyunjin, Choerry, Olivia Hye)

Li…",13 They / them . 🗯,Mexico
1338453484815986689,yesou14,2020-12-14 11:59:12,@valouzz_ Down,C'est pas la biographie qui fait l'homme mais l'homme qui fait la bio,"Montpellier, France"
1338453484815826944,IndiaPostOffice,2020-12-14 11:59:12,"@SheetanshJ Sir, as per confirmation of the concerned office the article has been delivered on 11.12.2020.",World's Largest Postal Network,New Delhi
1338453484811800576,PovPovvers,2020-12-14 11:59:12,"discord and youtube broke
my youtube did break because I'm using a different one https://t.co/KgybZToU6h",I'm povving so hard,
1338453484807471106,shitbi131_,2020-12-14 11:59:12,"RT @just_an_iKONIC: New posts. Better ones 😄

@iokcompany https://t.co/INXYHH3Vei",for hanbin & ikon.,ph
1338453484807409665,SunfIowerGulf,2020-12-14 11:59:12,BGC date with Gulf🥰❤️ https://t.co/RiJO3pEy0E,"Love is love, it knows no gender. @msuppasit @gulfkanawut",Mew’s Faen
1338453484803264516,jjuyeonisme,2020-12-14 11:59:12,@snwoobabie youve done great bb &lt;3,eric: 𝒶𝓁𝓌𝒶𝓎𝓈 𝓇𝑒𝓂𝑒𝓂𝒷𝑒𝓇 𝓉𝒽𝑒 𝒷𝑜𝓎𝓏 𝓁𝑜𝓋𝑒𝓈 𝓎𝑜𝓊🌻,juyeon’s pocket
1338453484786515970,nurllnjwa,2020-12-14 11:59:12,"RT @MyraIeqa: 💐🌾Happy weekend lovelies💐💐
Tengah cari cara nak happykan diri,gf,bff,family ke tu? 

Worry no more, because I got you🥰
Meh la…",♥ Dropship ig; @/kekasihbynn & @/scillaperfumebynajwa ❤,
1338453484786479106,Nyxomin,2020-12-14 11:59:12,@hobilovesjk Yeahh 🥺🥺 his name is so pretty,pfp by: @freezingcosmic #1 @jellowtea simp alt: @nyxminstruggles,
1338453484773969921,ethio100,2020-12-14 11:59:12,"RT @g_negash: The #WarOnTigray told to end in few days has been international. #Ethiopia in partnership with #Eritrea jets, troops &amp; #UAE d…",Proud Ethiopian,📍 United Kingdom 🇬🇧
1338453484773904384,gviezz,2020-12-14 11:59:12,writing up an email and gmail is down?? r u kidding me 🤧,✧ ♌︎‧♈︎‧♊︎ ⋯🌸🌿🌻🦥🌺🧞‍♀️✨,🇵🇼🇯🇵🇬🇺
1338453484769841153,NkemdiMary,2020-12-14 11:59:12,"RT @UchePOkoye: I like the fact that IPOB is giving you people a nightmare!

You are not threatened by ISWA, Boko Haram or Bandits...",I am a Biafran campaigning against the killing of Biafrans by occupying Nigerian Govt #StopBiafrakillings #BiafraReferendum #FreedomForBiafra #IPOB,
1338453484765544449,sosomashi,2020-12-14 11:59:12,"BBDB7CAE :Battle ID
I need backup!
Lvl 120 Shiva
https://t.co/PXVGdhJOz0",,
1338453484761477124,jinjalinz,2020-12-14 11:59:12,RT @redalphababe: It’s amazing how heroic it seems for a politician to be telling us truth and facts.  That’s how far down the rabbit hole…,"No beetroot, oysters or jellied eels. All else fair game.",Nottingham
1338453484757086208,kimlipbae,2020-12-14 11:59:12,RT @thinkabtwoohwa: wooyoung is definitely seonghwa’s baby https://t.co/gmEnJvI5rL,'18 Orbit 오빛🌙️ | '20 ATINY 에이티니🏴‍☠️ | she/her,
1338453484753063936,missjulia1207,2020-12-14 11:59:12,RT @KevinMKruse: It's weird -- I saw all of the Indiana Jones movies in theaters and I don't remember any guys yelling that he didn't deser…,Writer and social media gal who speaks in GIFs. Prefers movies in black & white. Still campaigning to be the next Disney Princess...👑 #TCMParty,
1338453484752945156,youmu_myonpaku,2020-12-14 11:59:12,its myon or die. you either myon. or you die.,myon myon! im a myon bot! i post many myons! enjoy the myon!,hakumyonkurou
1338453484748890115,FASET_UK,2020-12-14 11:59:12,"BREXIT UNCERTAINTY FRUSTRATES CONSTRUCTION
As yesterday’s high-stakes deadline was extended and negotiations moved… https://t.co/90GZNTjoQb","Follow the UK & global trade body in safety net rigging, fall arrest & temporary safety systems. FREE safety guidance. Audited training.","Whitchurch, England"
1338453484748767232,mahendra_ssmb,2020-12-14 11:59:12,"RT @MAnuDHFM16: Shooting starts - January 22nd🔥

First look - Ugadi🔥

Teaser - May 31st🔥

Release - August🔥

#KingSSMBAtHisPlace @urstrulyM…",Mahendra,
1338453484744536067,tiqazlkfl,2020-12-14 11:59:12,"RT @heartcomplexity: not only YouTube, google subservices such as Drive,Sheets and Docs are down too what the hell #googledown #YouTubeDOWN…",can life be any harder?,"Johor, Malaysia"
1338453484740485120,Jungarrio,2020-12-14 11:59:12,RT @stefmadarts: Not sure which is the oldest but i Bet money on Primus be the big brother for the other eternal ones before he went poof.…,Soy un perfeccionista imperfecto.,...sin el otro.
1338453484727898116,_kjtw,2020-12-14 11:59:12,Watch a time for YouTube to stop working. YouTube TV also. https://t.co/SEtK50n1QV,"Don't follow me. Okay, you can follow me, you'll be wasting your time. I no longer tweet anything of interest.

кзмαŗŗı",🇻🇨
1338453484723712000,Lewxiss,2020-12-14 11:59:12,RT @Ibantez: This might be the most good looking person on earth https://t.co/OCkMlN4YNZ,i just wanna vibe | 19 ♊️ he/him | Venmo: @lewxiss,"San Francisco, CA"
1338453484719513601,EuroGordy,2020-12-14 11:59:12,RT @FreddieGibbs: Much love to @KillerMike,🇧🇧 | 𝐵𝑟𝑜𝑜𝑘𝑙𝑦𝑛’𝑠 𝑂𝑤𝑛 | 💚,"Los Angeles, CA"
1338453484715220998,VinalAttanayake,2020-12-14 11:59:12,RT @SkillUpYT: I dont think the media failed in saying Cyberpunk is good. I think we failed in not pushing back against a review process th…,,Australia
1338453484715175937,Some1Talentless,2020-12-14 11:59:12,"@iam1of144000 @Accidie14 @thedelitesite You people all aound and say the same thing, are you an npc?","Hood ass Caucasian goddess who crafts and draws things.

30ish masculine lady. Might post nsfw. demiromantic","Prince George, British Columbi"
1338453484711129090,sugastoetattoo,2020-12-14 11:59:12,"RT @beemyhope_: i don't chase men but if he's 26, 5'9, korean, can do so many flows in one verse whenever he raps and named jung hoseok i m…","SHE 🔍 |🌌 bu: @kookieundercut 🌿
 
                                   for @BTS_twt",🔗
1338453484698361858,tsaha,2020-12-14 11:59:12,@bwplotka @Google Work Gmail is also down.,Founder @AppsCodeHQ @KubeDB @KubeStash @KubeVault @Kubeform,tamal@appscode.com
1338453484690153476,jiminiepabomoc1,2020-12-14 11:59:12,"RT @voyager_kth: Dicon 10th
#뷔 #태형 #김태형 #V #Taehyung https://t.co/iKyYL7n22H",bts fanart,
1338453484690153472,modlives,2020-12-14 11:59:12,"@ESPNFC #UCLdraw #UCL  
#UELdraw #UEL  

LIVE STREAM

Kindly follow @modlives Retweet to enjoy all games

https://t.co/FBWU5fyurM",Premier League / Europen Football,"London, England"
1338453484685946880,immmsss,2020-12-14 11:59:12,did i make this playlist???? bad nerves + declan + cheap cuts + bloxx + inhaler = my bands of the year fr https://t.co/971dfoeXOV,maybe if i was a better writer i'd think of a better bio. anyway i'm a writer | @bittertweetuk @thephonographuk,leeds x reading
1338453484681764864,Harry__96,2020-12-14 11:59:12,"RT @ChelseaFC: The Blues have been drawn against Atletico Madrid in the last-16 of the #UCL! 🤝

#UCLDraw https://t.co/Oywqiadw9k",Dundalk Fc Home & Away!❤️ It's not where you're from it's where you're at ✌️,
1338453484673396736,KeilaTownson,2020-12-14 11:59:12,@googlenest the nest app down? Can’t communicate with server message is what I’m getting.,"Christian, Conservative, Naturalized Citizen, Texan, CRNA, TTUHSC 99'. All to Him I owe. ❤️",DFW Texas
1338453484669177856,tpwk_georgia,2020-12-14 11:59:12,what do men want in a girl? do tell,yes my last name is tomlinson... ||🍌|| she/her || minor 🌈⃤,beachwood cafe 
1338453484669046790,p_rauka,2020-12-14 11:59:12,@_pallavighosh It's good news for you 😂,,
1338453484660809728,Blaze_Rooney,2020-12-14 11:59:12,"RT @bigphabe: I ain't picky, I just want what's best for me.",,
1338453484660805634,albertodagado,2020-12-14 11:59:12,@iambolar Juve all the way,football analyst....... #manchesterunited| movie lover| single|..... and if u care to know the rest ask the man himself,"Lagos, Nigeria"
1338453484648230912,CruelPapi,2020-12-14 11:59:12,@theMarldives what os your username,𝐈𝐬 𝐭𝐡𝐢𝐬 𝐭𝐡𝐞 𝐞𝐧𝐝 𝐨𝐟 𝐚𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝𝐢𝐧𝐠𝐬?,henry's lap
1338453484648210432,AHEWSTON,2020-12-14 11:59:12,@dirk1978 @powndland @JackGrealish He has obviously been to Aston :),"Director of Bumble Hole Foods, quality egg products supplier to many of the leading UK bakeries. Regular runner, Bromsgrove Sporting shareholder & main sponsor",Bromsgrove
1338453484648087553,Ramana20478796,2020-12-14 11:59:12,"RT @sharvani0321: Tweet 69
Justice for SSR
#Oath4SSR",his birthday on 21 Jan wish me on 7 july, India
1338453484635611138,hakouille,2020-12-14 11:59:12,"RT @stcIou: 🐻Though she’s a mom, she can't be strong all the time and can't help but express herself. I think what she says depends on how…",#JAEJOONG : i’ll block you if you ever post caterpillars again ⠀⠀ FR/ENG⠀⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀ ↬ 『TVXQ!OT5 ¦ EXO ¦ 2PM ¦ BIGBANG』⠀⠀⠀⠀⠀⠀ ⠀⠀BLM ✊🏽✊🏾✊🏿 BLACKPINK,manon lu dan dobby t.o vic aym
1338453484635504640,JAEMS0FT,2020-12-14 11:59:12,"RT @najaeminpics: blinding lights
#JAEMIN #재민 https://t.co/PMI32GMWUm",#해찬 #재민’s ; i should love myself the most. // 드림,s/her.
1338453484627140610,SLLIKEPIS,2020-12-14 11:59:12,YouTube is down! It's the end of the world! #YouTubeDOWN,i love food. plain and simple.,"Los Angeles, CA"
1338453484623065091,VaughnEGolden,2020-12-14 11:59:12,"Oh Google Drive, now was not the time for you to go rouge... #SendHelp","@WDTNews St. Lawrence County Reporter, @BillyJoel Fanatic, PA expat, @Wawa Devotee, cultural infidel. vgolden@wdt.net 315-313-5882","Potsdam, NY"
1338453484606287872,MaryoriLiszt,2020-12-14 11:59:12,"RT @ENHYPENVT: [Seoul Music Awards] 🏆
""ENGENES MASS VOTING"" 

🌊 'FIRST WAVE' Update:

2ND #ENHYPEN - 748.2k+ (gap from first 3.1k+) 🔺 

@EN…",Entretenimiento en general,"Lima, Peru"
1338453484601892864,PoornaganeshG,2020-12-14 11:59:12,"RT @Sandy_kitty_: Feeling bad for our haters coz we are holding many records and proofs when they are against us 😂

Eagerly waiting for the…",,
1338453484597862414,MelTheProphet,2020-12-14 11:59:12,Just posted a video @ Newark Penn Station https://t.co/DNUcXNY63K,"I'm Going To Live Forever Through These Tweets! 🎙🎤 Spread L.O.V.E. & ""Live Out The Mission"" 🙏🏽❤️ REST IN PEACE MOMMY!",Garden of Eden
1338453484593541123,Interceptors,2020-12-14 11:59:12,RT @mauna_adiga: Effective online class 😍 https://t.co/0aCkFUoEdZ,"Founder & CEO @WeUttarPradesh #Digital #G33K 
Be The First To Know When #News Breaks. Prone to fits of Sarcasm",Lucknow INDIA
